45.6752078511,-93.0967960507,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Nessel Township, MN, USA'",b'anthonyvang'
44.7897546546,-93.1276796694,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Lebanon Hills Regional Park, Eagan, MN, US'",b'matthewt6416'
44.9586833333,-93.21357,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'East River Parkway, Minneapolis, MN, US'",b'lagoonwitch'
45.115783918,-93.1630519993,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Ramsey County, US-MN, US'",b'drdoug21'
45.1122638333,-93.4746783333,Chrysemys picta,Painted Turtle,Reptilia,"b'I-94 E, Maple Grove, MN, US'",b'lcplinske'
45.4411757721,-93.7090917468,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'pedsdoc'
44.8767111111,-93.2909666667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minneapolis, MN 55423, USA'",b'mplsnature'
45.1784189092,-92.7847536375,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Nason Hill Rd N, Marine on Saint Croix, MN, US'",b'damoosie'
45.1784427977,-92.7847209481,Opheodrys vernalis,Smooth Greensnake,Reptilia,"b'Nason Hill Rd N, Marine on Saint Croix, MN, US'",b'damoosie'
45.2714288431,-95.0524045874,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'165th Ave NW, New London, MN, US'",b'lynseyn'
44.8442527778,-93.23225,Chrysemys picta,Painted Turtle,Reptilia,"b'South Loop District, Bloomington, MN, USA'",b'salasphorus'
45.5315318382,-94.239749877,Chrysemys picta,Painted Turtle,Reptilia,"b'Waite Park, MN, USA'",b'dleaon1'
44.547195,-94.989655,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Morton, MN, US'",b'tayloridland'
46.2575773506,-96.0326625779,Storeria occipitomaculata,Red-bellied Snake,Reptilia,b'Central Lakes Trail',b'kelly1288'
45.0202528333,-93.68325,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Pagenkopf Rd, Independence, MN, US'",b'naturalshore'
45.3456277838,-92.8208382393,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Minnesota, US'",b'janastasi'
44.4658888889,-93.1909694444,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Bridgewater Township, MN, USA'",b'wesbraker'
45.4793607444,-93.7009977011,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Sherburne County, MN, USA'",b'finlander13'
43.7438652693,-91.7282152762,Aspidoscelis sexlineatus,Six-lined Racerunner,Reptilia,"b'Minnesota, US'",b'goatprairie'
43.7843149763,-91.6151950881,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Money Creek Township, MN, USA'",b'andieharveaux'
43.7842288055,-91.6149194911,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Money Creek Township, MN, USA'",b'andieharveaux'
43.783613262,-91.6034604236,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Houston Township, MN 55943, USA'",b'andieharveaux'
46.280255,-94.32402,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Crow Wing State Park, Brainerd, MN, US'",b'dperleberg'
45.495127485,-93.6983277373,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Sherburne National Wildlife Refuge, Zimmerman, MN, US'",b'finlander13'
46.3816116667,-94.1978083333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Mitchell Cir, Brainerd, MN, US'",b'andycurrier'
43.6812453426,-91.6027268777,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'goatprairie'
44.6382427363,-93.1605923074,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'cn_wilderness'
44.4246643338,-93.3566657281,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Circle Lake Trail, Faribault, MN, US'",b'gonodactylus'
45.0883963964,-93.1948043308,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
45.0091343265,-93.6143739335,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hennepin County, US-MN, US'",b'makou012'
44.8990986,-93.1580237,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Highland Park, St Paul, MN, USA'",b'mhajder'
45.40618173,-93.19849657,Opheodrys vernalis,Smooth Greensnake,Reptilia,"b'Bethel, MN 55005, USA'",b'billclausen'
45.116840795,-93.1544023568,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
46.3128495018,-94.4844425071,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake Placid, Motley, MN, US'",b'chloe_l'
45.0314833888,-93.1974970674,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
44.8930509,-93.1574169,Chrysemys picta,Painted Turtle,Reptilia,"b'Highland Park, St Paul, MN, USA'",b'mhajder'
44.9822916667,-93.6326833333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Luce Line Trail, Orono, MN, US'",b'dpdobson'
44.9815033333,-93.6279133333,Chrysemys picta,Painted Turtle,Reptilia,"b'Luce Line Trail, Orono, MN, US'",b'dpdobson'
46.3181590282,-94.507312243,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake Placid, Pillager, MN, US'",b'chloe_l'
44.97222339,-93.3274403,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Bryn Mawr, Minneapolis, MN, USA'",b'dkelly3'
45.1296653748,-93.1957473755,Chrysemys picta,Painted Turtle,Reptilia,b'Blaine',b'smkaitz'
43.6945333333,-96.1890027778,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Rock County, MN, USA'",b'wst-go'
44.7267638889,-93.3459111111,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Savage, MN 55378, USA'",b'salasphorus'
44.8990816077,-93.1580564479,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Crosby Farm Regional Park, St Paul, MN, USA'",b'mmmiller'
45.1829223,-93.897602,Chrysemys picta,Painted Turtle,Reptilia,"b'Buffalo, MN 55313, USA'",b'manticore'
45.1829223,-93.897602,Chrysemys picta,Painted Turtle,Reptilia,"b'Buffalo, MN 55313, USA'",b'manticore'
45.1216055,-93.2730033333,Chrysemys picta,Painted Turtle,Reptilia,"b'Springbrook Nature Center, Fridley, MN, US'",b'widzorek'
45.4116367176,-93.7789442806,Heterodon nasicus,Plains Hognose Snake,Reptilia,"b'Minnesota, US'",b'finlander13'
45.4757416392,-93.7216067281,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Sherburne County, MN, USA'",b'finlander13'
47.46483,-92.12025,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Superior National Forest, Aurora, MN, US'",b'atom-h'
45.9750388889,-94.3657222222,Chrysemys picta,Painted Turtle,Reptilia,"b'Little Falls, MN 56345, USA'",b'yipyipalot'
45.0049666667,-93.5681833333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Wolsfeld Woods Scientific and Natural Area, Medina, MN, US'",b'bimibatoo'
46.3123148607,-95.6780272722,Thamnophis sirtalis,Common Garter Snake,Reptilia,b'Glendalough State Park',b'lxia'
45.1320355,-93.4145982,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Maple Grove, MN 55369, USA'",b'hengern1'
45.2573981142,-93.362116924,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'jenniferf4'
44.9559741834,-93.3168118275,Apalone spinifera,Spiny Softshell,Reptilia,"b'Cedar-Isles-Dean, Minneapolis, MN 55416, USA'",b'swanlefitte'
44.522363162,-93.5863540991,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'bk-capchickadee12'
44.2760716667,-93.24295,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'River Bend Nature Center, Faribault, MN, US'",b'coonskm'
45.3963898,-93.1582505,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'23603-23699 Durant St NE, East Bethel, MN 55005, USA'",b'safechrislaurie'
45.39644,-93.167338,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'23603-23699 Durant St NE, East Bethel, MN 55005, USA'",b'safechrislaurie'
45.3963898,-93.1582505,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'23603-23699 Durant St NE, East Bethel, MN 55005, USA'",b'safechrislaurie'
45.397324,-93.16752,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'23603-23699 Durant St NE, East Bethel, MN 55005, USA'",b'safechrislaurie'
44.412032,-93.1898479722,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Bridgewater Township, MN, USA'",b'benjammmin'
44.9934073557,-93.3267417567,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'wildwestnature'
44.8405437343,-93.2354319271,Chrysemys picta,Painted Turtle,Reptilia,"b'South Loop District, Bloomington, MN, USA'",b'jldm'
44.9071810843,-93.0999106207,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Mud Lake Park, West St. Paul, MN, US'",b'jennie_skancke'
43.63093,-95.012025,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Des Moines River, Jackson, MN, US'",b'rblanklibra'
44.883975,-93.692445,Chrysemys picta,Painted Turtle,Reptilia,"b'Carver Park Reserve, Victoria, MN, US'",b'roguemo'
44.8970919747,-93.3341966183,Chrysemys picta,Painted Turtle,Reptilia,"b'Pamela Park, Edina, MN, USA'",b'wildwestnature'
44.5307917945,-93.4481325522,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'bk-capchickadee12'
45.0184672,-93.1390757,Chrysemys picta,Painted Turtle,Reptilia,"b'Roseville, MN 55113, USA'",b'mckenelson'
45.5737098219,-93.7151146385,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'kbrant'
45.0045410766,-93.3773219213,Chrysemys picta,Painted Turtle,Reptilia,"b'Crystal, MN 55427, USA'",b'lanternsheep'
44.7687454224,-92.9339523315,Pantherophis ramspotti,Western Foxsnake,Reptilia,b'Hastings',b'liveinparadise'
44.5305527778,-92.8722,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Goodhue County, MN, USA'",b'pbroenen'
44.768745,-92.9339533333,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Hastings, MN, US'",b'liveinparadise'
44.9413366667,-93.25515,Chrysemys picta,Painted Turtle,Reptilia,"b'Powderhorn Park, Minneapolis, MN 55407, USA'",b'liren'
45.4232434219,-93.6762797934,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'hbradford'
44.8847616667,-93.262855,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Richfield, MN, USA'",b'liren'
44.8849633333,-93.2609916667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Richfield, MN, USA'",b'liren'
44.92545,-92.943475,Chrysemys picta,Painted Turtle,Reptilia,"b'Tamberwood Trail, Woodbury, MN, US'",b'danab'
44.8998990376,-93.4312624858,Chrysemys picta,Painted Turtle,Reptilia,"b'Lone Lake Community Park and Preserve, Minnetonka, MN, US'",b'tempestteapot'
45.1706551803,-92.7626436454,Chrysemys picta,Painted Turtle,Reptilia,"b'Washington County, MN, USA'",b'aheathco'
45.2232072265,-93.3907376843,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Rum River Dr, Anoka, MN, US'",b'boxinglizard'
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"b'Hennepin County, MN, USA'",b'tefetro'
45.0208911,-93.5094574,Chrysemys picta,Painted Turtle,Reptilia,"b'Hennepin County, MN, USA'",b'tefetro'
43.7836583333,-91.6199866667,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Richard J. Dorer Memorial Hardwood State Forest, Houston, MN, US'",b'n0hot'
44.4656926391,-93.1547895574,Chrysemys picta,Painted Turtle,Reptilia,"b'Northfield, MN 55057, USA'",b'averybl'
44.4683644386,-93.1526915845,Apalone spinifera,Spiny Softshell,Reptilia,"b'Northfield, MN 55057, USA'",b'averybl'
44.9355517338,-93.3422968951,Chrysemys picta,Painted Turtle,Reptilia,"b'Rec Center / Wolfe Park, St. Louis Park, MN, US'",b'lhagen'
44.8028533333,-93.2888416667,Nerodia sipedon,Common Watersnake,Reptilia,"b'Lyndale Ave S, Bloomington, MN, US'",b'craigw'
44.888336,-93.2659851,Trachemys scripta,Pond Slider,Reptilia,"b'6335 Portland Ave, Richfield, MN 55423, USA'",b'tate_putman'
44.7714006985,-93.1371442374,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'annabatt'
44.7286112472,-93.1420445815,Chrysemys picta,Painted Turtle,Reptilia,"b'Rosemount, MN 55068, USA'",b'annabatt'
46.340255525,-94.2121965388,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Brainerd, MN, US'",b'ashleyminnesota'
45.4790994156,-93.7140036095,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Sherburne National Wildlife Refuge, Big Lake, MN, US'",b'finlander13'
44.8284789,-93.1507739997,Chrysemys picta,Painted Turtle,Reptilia,"b'Eagan, MN 55123, USA'",b'mark2087'
44.27388576,-93.24184208,Chrysemys picta,Painted Turtle,Reptilia,"b'Walcott Township, MN, USA'",b'revfluegel'
45.7578127142,-94.0882602868,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'linajo'
45.3935928,-92.7511284997,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Shafer, MN 55074, USA'",b'reese914'
44.8731338522,-93.2852994522,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'monicarauchwarter'
44.7934546875,-93.3478465924,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'monicarauchwarter'
45.2556653245,-92.8496945253,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'johnmet'
45.4748514864,-93.7009438166,Chrysemys picta,Painted Turtle,Reptilia,"b'Sherburne National Wildlife Refuge, Big Lake, MN, US'",b'lanetheadventurer'
45.5663641041,-93.6193898175,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'finlander13'
45.5326887578,-93.6301727638,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'finlander13'
45.5937196,-94.3901042,Chrysemys picta,Painted Turtle,Reptilia,"b""32011 St John's Rd, St Joseph, MN 56374, USA""",b'annette_l'
44.8860963168,-93.2609508142,Chrysemys picta,Painted Turtle,Reptilia,"b'Veterans Memorial Park, Richfield, MN, USA'",b'mmmiller'
45.2230222222,-93.2536638889,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Ham Lake, MN 55304, USA'",b'isabelleanderson1'
45.2218361111,-93.2539833333,Chrysemys picta,Painted Turtle,Reptilia,"b'Ham Lake, MN 55304, USA'",b'isabelleanderson1'
44.8870866667,-93.262505,Chrysemys picta,Painted Turtle,Reptilia,"b'Veterans Park, Richfield, MN, US'",b'vanfossa'
44.7750720139,-93.3660421789,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Minnesota, US'",b'carissab'
44.0257,-92.5012,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Rochester, MN 55902, USA'",b'labcoatswithlenses'
44.9521089504,-93.33308904,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'katcount'
45.2667957102,-94.1103420611,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'lynxwolves'
44.4663272725,-93.1488152647,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Carleton College, Northfield, MN, US'",b'gonodactylus'
44.4727900562,-93.1509864842,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Northfield, MN, US'",b'gonodactylus'
45.1480533907,-93.111930676,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lino Lakes, MN, USA'",b'ryangrow'
45.1502418963,-93.1124241725,Chrysemys picta,Painted Turtle,Reptilia,"b'Lino Lakes, MN, USA'",b'ryangrow'
46.3594067,-94.227988,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'14250 Conservation Dr, Baxter, MN 56425, USA'",b'lcplinske'
46.3594067,-94.227988,Chrysemys picta,Painted Turtle,Reptilia,"b'14250 Conservation Dr, Baxter, MN 56425, USA'",b'lcplinske'
44.771930003,-93.1853333333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Lebanon Hills Regional Park, Apple Valley, MN, US'",b'matthewt6416'
47.5053716667,-93.4536966667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Chippewa National Forest, Bovey, MN, US'",b'tao'
44.2829966716,-95.88813,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'160th St, Balaton, MN, US'",b'matthewt6416'
44.3410533422,-95.9023966667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'200th St, Lynd, MN, US'",b'matthewt6416'
45.1285945,-93.2426533333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Laddie Lake Park, Blaine, MN, US'",b'coleycrawler'
45.3978133333,-93.1732816667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Anoka, Minnesota, United States'",b'gamelaner'
45.3968366667,-93.1709866667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Anoka, Minnesota, United States'",b'gamelaner'
45.1389740623,-93.4445262192,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Territorial Rd, Maple Grove, MN, US'",b'isaac565'
45.291835767,-93.0694161112,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'178th Ave NE, Columbus, MN, US'",b'yammni7'
44.7725711191,-93.3438278123,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Quentin Ave S, Savage, MN, US'",b'smansfield'
45.5089916667,-93.61373,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'136th St, Princeton, MN, US'",b'pipen3107'
44.72885,-93.1418138333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Claret Park, Rosemount, MN, US'",b'matthewt6416'
44.4584192421,-93.1813454871,Chrysemys picta,Painted Turtle,Reptilia,"b'Northfield, MN 55057, USA'",b'meganhanson'
44.7167277778,-93.5989,Chrysemys picta,Painted Turtle,Reptilia,"b'Scott County, MN, USA'",b'carycoop'
44.7760416667,-93.1437916667,Chrysemys picta,Painted Turtle,Reptilia,"b'Lebanon Hills Regional Park, Eagan, MN, US'",b'kricemd'
44.7765116667,-93.1436083333,Chrysemys picta,Painted Turtle,Reptilia,"b'Lebanon Hills Regional Park, Eagan, MN, US'",b'kricemd'
44.8901366667,-93.2638533333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Richfield, MN, USA'",b'liren'
45.3789256254,-93.0388327331,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'shewholistens'
44.1392633333,-93.065915,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Steele County, MN, USA'",b'liren'
44.40637,-93.2075416667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Telemark Rd, Dundas, MN, US'",b'amurray001'
45.1727157185,-93.5008016662,Apalone spinifera,Spiny Softshell,Reptilia,"b'Hennepin County, US-MN, US'",b'carissab'
44.709236145,-93.4368057251,Chelydra serpentina,Common Snapping Turtle,Reptilia,b'Prior Lake',b'mrbeaudette50'
45.3893383333,-92.8362366667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Akerson St, Lindstrom, MN, US'",b'janastasi'
44.6737540843,-93.3041482845,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Ritter Farm Park, Lakeville, MN, US'",b'd_l7'
45.0577855191,-93.5187024844,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Hennepin County, US-MN, US'",b'carissab'
44.6723197199,-93.301699412,Chrysemys picta,Painted Turtle,Reptilia,"b'Ritter Farm Park, Lakeville, MN, US'",b'd_l7'
45.6693049792,-93.0854764581,Chrysemys picta,Painted Turtle,Reptilia,"b'Nessel Township, MN, USA'",b'anthonyvang'
44.9214832801,-93.342502362,Chrysemys picta,Painted Turtle,Reptilia,"b'Browndale Park, St. Louis Park, MN, US'",b'barbpatterson'
45.4685430199,-93.7054318562,Chrysemys picta,Painted Turtle,Reptilia,"b'Orrock Township, MN, USA'",b'kerdor'
45.1849977494,-93.63127862,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Rogers, MN, US'",b'lanetheadventurer'
45.152411141,-93.6602178456,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'109th Ave N, Hanover, MN, US'",b'lanetheadventurer'
45.2433049055,-93.618634967,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Minnesota, US'",b'carissab'
45.1546873542,-93.6730314795,Chrysemys picta,Painted Turtle,Reptilia,"b'River Rd NE, Hanover, MN, US'",b'lanetheadventurer'
44.778865,-93.1634669722,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Eagan, MN 55123, USA'",b'nicole_welsh'
45.4780533333,-93.71754,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Sherburne National Wildlife Refuge, Big Lake, MN, US'",b'ckrogstad'
45.3825997125,-93.3579072809,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'safechrislaurie'
44.8276947427,-93.2456404922,Chrysemys picta,Painted Turtle,Reptilia,"b'Old Cedar Ave Bridge, Bloomington, MN, USA'",b'mmmiller'
44.7647375902,-92.9386477585,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Spring Lake Park Reserve, Hastings, MN, US'",b'matthewt6416'
45.4780630755,-93.7004667521,Chrysemys picta,Painted Turtle,Reptilia,"b'Blue Hill Township, MN, USA'",b'kerdor'
45.1227839128,-93.6209914442,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Minnesota, US'",b'carissab'
43.8507633333,-95.1005083333,Chrysemys picta,Painted Turtle,Reptilia,"b'CR-26, Windom, MN, US'",b'kemerso21'
43.8479783333,-95.0947888333,Chrysemys picta,Painted Turtle,Reptilia,"b'440th St, Windom, MN, US'",b'kemerso21'
43.8479616667,-95.0944971667,Chrysemys picta,Painted Turtle,Reptilia,"b'440th St, Windom, MN, US'",b'kemerso21'
43.8479783333,-95.0944445,Chrysemys picta,Painted Turtle,Reptilia,"b'440th St, Windom, MN, US'",b'kemerso21'
44.1187528333,-95.35038,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,"b'368th Ave, Westbrook, MN, US'",b'kemerso21'
45.1274299622,-93.1957015991,Plestiodon septentrionalis,Prairie Skink,Reptilia,b'Blaine',b'smkaitz'
44.8750012338,-93.344034253,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota, US'",b'antilocapridae'
45.003993,-92.906111,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake Elmo, MN 55042, USA'",b'cmlr'
45.00470275,-92.90730179,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake Elmo, MN 55042, USA'",b'cmlr'
44.9660633333,-93.387825,Chrysemys picta,Painted Turtle,Reptilia,"b'Westwood Hills Nature Center, St. Louis Park, MN, US'",b'akilgore'
45.0037536514,-92.9065793778,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake Elmo, MN 55042, USA'",b'cmlr'
44.7444924295,-93.1238764272,Chrysemys picta,Painted Turtle,Reptilia,"b'Brazil Ave, Rosemount, MN, US'",b'matthewt6416'
44.8097306144,-93.5562386377,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,"b'Chanhassen, MN, US'",b'matthewt6416'
45.0045597135,-92.9032289051,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Sunfish Lake Park, Lake Elmo, MN, US'",b'jonschroeder'
44.0180892634,-92.7671096474,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Canisteo Township, MN, USA'",b'taco34'
44.8851283009,-93.3650272189,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Edina, MN, USA'",b'wildwestnature'
44.94066,-93.2561916667,Chrysemys picta,Painted Turtle,Reptilia,"b'Powderhorn Park, Minneapolis, MN, United States'",b'liren'
44.8854666667,-93.2638866667,Chrysemys picta,Painted Turtle,Reptilia,"b'Veterans Park, Richfield, MN, US'",b'peterschmidt6'
44.8787116667,-93.2942366667,Chrysemys picta,Painted Turtle,Reptilia,"b'Wood Lake Nature Center, Richfield, MN, US'",b'zastperez'
46.3478664487,-94.2056866394,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Kiwanis Park, Brainerd, MN, US'",b'tishl'
44.0443945,-92.4026716667,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'40th Ave NE, Rochester, MN, US'",b'rmdnat'
44.4235116667,-93.3533633333,Chrysemys picta,Painted Turtle,Reptilia,"b'Circle Lake Trail, Faribault, MN, US'",b'averybl'
44.8208614975,-92.9582512379,Chrysemys picta,Painted Turtle,Reptilia,b'Hamlet Park',b'christinej'
44.8311468394,-92.9648005217,Chrysemys picta,Painted Turtle,Reptilia,"b'Cottage Grove, MN 55016, USA'",b'christinej'
44.8314412025,-92.9652159289,Chrysemys picta,Painted Turtle,Reptilia,"b'Cottage Grove, MN 55016, USA'",b'christinej'
44.9394886295,-93.3394219726,Chrysemys picta,Painted Turtle,Reptilia,"b'Wolfe Park, St Louis Park, MN 55416, USA'",b'spencercole'
47.7070399997,-90.5238819,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'West Cook, MN, USA'",b'kallihawkins'
44.894507053,-93.3320855732,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Pamela Park, Edina, MN, USA'",b'wildwestnature'
45.4556737,-93.7147928,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b""Prairie's Edge Wildlife Dr, Minnesota, USA""",b'safechrislaurie'
45.4556737,-93.7147928,Chrysemys picta,Painted Turtle,Reptilia,"b""Prairie's Edge Wildlife Dr, Minnesota, USA""",b'safechrislaurie'
45.4556737,-93.7147928,Chrysemys picta,Painted Turtle,Reptilia,"b""Prairie's Edge Wildlife Dr, Minnesota, USA""",b'safechrislaurie'
45.5239891917,-93.6531618433,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'safechrislaurie'
45.4556737,-93.7147928,Chrysemys picta,Painted Turtle,Reptilia,"b""Prairie's Edge Wildlife Dr, Minnesota, USA""",b'safechrislaurie'
45.4556737,-93.7147928,Chrysemys picta,Painted Turtle,Reptilia,"b""Prairie's Edge Wildlife Dr, Minnesota, USA""",b'safechrislaurie'
45.4556737,-93.7147928,Chrysemys picta,Painted Turtle,Reptilia,"b""Prairie's Edge Wildlife Dr, Minnesota, USA""",b'safechrislaurie'
45.9304470478,-94.2537053831,Chrysemys picta,Painted Turtle,Reptilia,"b'Morrison County, MN, USA'",b'jbhogan'
44.8577965299,-93.2152665406,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Bloomington, MN 55425, USA'",b'boreal-trotter'
45.2170887,-93.2774393,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'550 Bunker Lake Blvd NW, Andover, MN 55304, USA'",b'safechrislaurie'
45.5368459722,-95.5251449722,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Blue Mounds Township, MN 56381, USA'",b'adludwig'
47.5874517291,-94.7516529635,Chrysemys picta,Painted Turtle,Reptilia,"b'Turtle River, MN 56601, USA'",b'figaro'
44.722325,-93.6225138889,Chrysemys picta,Painted Turtle,Reptilia,"b'Scott County, MN, USA'",b'carycoop'
45.5106317718,-93.2267941325,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Isanti, MN 55040, USA'",b'jordan742'
